"Melo-de-Pinna, GFA, Arruda ECP, Abreu DD, Godofredo VR, Lemos R, Hernandes-Lopes, J. 2007. ¿Fibras pericíclicas o floemáticas en Cactaceae y Portulacaceae? Bol. Soc. Latin. Carib. Cact. Suc. 4: 15–16.; Lemos RCC, Melo-De-Pinna GFDA. 2011. Morpho-anatomical variations during stem development in some epiphytic Cactaceae1. Journal of the Torrey Botanical Society 138: 16–25."
"Metcalfe CR, Chalk L. 1950. Anatomy of the dicotyledons. Oxford: Clarendon Press."
"Metcalfe CR, Chalk L. 1957. Anatomy of the dicotyledons. Oxford: Clarendon Press."
Metcalfe CR. 1951. The anatomical structure of the Dioncophyllaceae in relation to the taxonomic affinities of the family. Kew Bulletin 6: 351–368.
Mikesell JE. 1979. Anomalous secondary thickening in Phytolacca americana L. (Phytolaccaceae). American Journal of Botany 66: 997–1005.
Milby TH. 1980. Studies in the Floral Anatomy of Claytonia (Portulacaceae). American Journal of Botany 67: 1046–1050.
"Mohamed FS, Azer SA. 2020. Morphological and anatomical studies on some species of Polygonaceae in Egypt. Middle East Journal of Agriculture Research: 18–33."
"Mousa MO, Al-Jibouri KDW. 2019. Anatomical study of stems for some species from caryophyllaceae family in Iraq. Plant Archives 19: 1433–1440."
"Mylo MD, Hesse L, Masselter T, Leupold J, Drozella K, Speck T, Speck O. 2021. Morphology and anatomy of branch–branch junctions in opuntia ficus-indica and cylindropuntia bigelovii: A comparative study supported by mechanical tissue quantification. Plants 10."
"Myśkow E, Gola EM, Tulik M. 2019. Continuity of Procambium and Anomalous Cambium During Formation of Successive Cambia in Celosia argentea. Journal of Plant Growth Regulation 38: 1458–1466."
"Ogura AS, Hernandes-Lopes J, Melo-De-Pinna GFA. 2018. A new anatomical interpretation for abaxialization in unifacial leaf blade of stone plants (Aizoaceae, Caryophyllales). Revista Brasileira de Botanica 41: 751–764. "
"Oktyabryova & Chichov 9115 (MW), Voskresensk, Moscow Region"
"Oliveira MMB, Magalhães CS, Randau KP. 2023. Caracterização anatômica e histoquímica dos órgãos vegetativos de Talinum fruticosum (L.) Juss. Diversitas Journal, 8(2), pp.865-873."
"Ozimede CO, Obute GC, Nyananyo BL. 2019. Morphological and Anatomical Diversity Study on three Species of Amaranthus namely; A. hybridus L., A. viridis L. and A.spinosus L. from Rivers State, Nigeria. Journal of Applied Sciences and Environmental Management 23: 1875–1880."
"Powell AM, Weedin JF. 2004. Cacti of the Trans-Pecos and adjacent Areas. Lubbock, Texas, USA: Texas Tech University Press."
"Pugialli HRL, Marquete O. 1989. Rivina humilis L. (Phytolaccaceae), anatomia da raiz, caule e folha. 41: 35–43."
"Raj DNM, Nagar SP. 1980. On Medullary Bundles of Achyranthes aspera L. Flora 169: 530–534."
"Rajput KS, Marcati CR. 2013. Stem anatomy and development of successive cambia in Hebanthe eriantha (Poir.) Pedersen: A neotropical climbing species of the Amaranthaceae. Plant Systematics and Evolution 299: 1449–1459."
"Rajput KS. 2015. Comparative study on secondary xylem and formation of successive cambia in stems and roots of Antigonon leptopus Hook. & Arn. (Polygonaceae). Flora: Morphology, Distribution, Functional Ecology of Plants 217: 131–137."
"Ridgway RM, Rowson JM. 1956. Glinus oppositifolius l. root—a substitute for senega. Journal of Pharmacy and Pharmacology 8: 915–926."
Sá RD. 2013. Estudo frmacognóstico de Chenopodium ambrosioides L. (Chenopodiaceae). Thesis. Universidade de Pernambuco.
"Sahney M, Vibhasa. 2012. Stem anatomy of medicinally important Rumex hastatus D. Don (Polygonaceae). Research Journal of Agriculture and Biological Sciences 8: 154–157."
"Santos LK. 2015. Ontogênese das estruturas axilares em Anacampserotaceae (Caryophyllales). Dissertação. Instituto de Biociências, Universidade de São Paulo."
Santos TVA. 2016. Estudos micromorfológicos em Portulaca L. (Portulacaceae) do Brasil. Dissertação. Universidade Estadual de Feira de Santana.
"Schwallier R, Gravendeel B, De Boer H, et al. 2017. Evolution of wood anatomical characters in Nepenthes and close relatives of Caryophyllales. Annals of Botany 119: 1179–1193."
"Schweingruber F, Kucerová A, Adamec L, Doležal J. 2020. Anatomic Atlas of Aquatic and Wetland Plant Stems. Cham, Switzerland.: Springer."
"Schweingruber FH, Börner A, Schulze E-D. 2011. Atlas of Stem Anatomy in Herbs, Shrubs and Trees. Berlin: Springer-Verlag."
"Seregin & Seregina 163 (MW), Canary Islands, Spain.; Metcalfe CR, Chalk L. 1950. Anatomy of the dicotyledons. Oxford: Clarendon Press."
"Shelke RA, Kapadane KK, Ramoliya DG, Gondaliya AD, Rajput KS. 2019a. Development of successive cambia and formation of secondary xylem in Suaeda nudiflora and S. fruticosa (Amaranthaceae s.l.). Flora: Morphology, Distribution, Functional Ecology of Plants 256: 43–51."
Shrivastava GP. 1958. A contribution to the study of Amaranthaceae. J. Indian Bot. Soc. 38: 268–273.
"Soffiatti P, Angyalossy V. 2003.  Stem anatomy of Cipocereus (Cactaceae) . Bradleya 21: 39–48."
"Soffiatti P, Angyalossy V. 2007. Anatomy of Brazilian Cereeae (subfamily Cactoideae, Cactaceae). Acta bot. bras 21: 813–822."
"Soleimani M, Jafari A, Shahrokhabady KN, Moghadam DA. 2014. Comparative Anatomical and Palynological Studies on Rumex L. species (Polygonaceae) in NE Iran. Greener Journal of Biological Sciences 4: 111–115."
Solereder H. 1908. Systematic anatomy of the dicotyledons: a handbook for laboratories of pure and applied Botany. London: Clarendon Press.
"Sprague TA. 1916. Dioncophyllum. Bulletin of Miscellaneous Information, Kew 4: 89–92."
"Stãnescu I, Toma C. 2007. Morpho-Structural Adaptations of Some Aquatic Carnivorous Plant Species (Aldrovanda vesiculosa L. and Utricularia vulgaris L.). Journal of Plant Development 14: 7–12."
"Stănescu I, Toma C. 2009. Drosera capensis l.: histo-anatomy of the vegetative organs. Analele ştiinţifice ale Universităţii: 11–20."
"Sunita A, Manju S. 2018. Anatomical Studies on Corbichonia Decumbens (Forssk.) Exell, an Important Medicinal Herb From Rajasthan. Journal of Drug Delivery and Therapeutics 8: 228–231."
"Terrazas T, Loza-Cornejo S. 2002. Phylogenetic relationships of Pachycereeae: A cladistic analysis based on anatomical-morphological data. In: Fleming TH, Valiente-Banuet A, eds. Columnar cacti and their mutualists. Tucson.: University of Arizona Press, 66–86."
Timonin AK. 2011. Anomalous secondary thickening of the root and stem in Centrosperms: Specific of morphofuntional plant evolution. Moscow: KMK Press (in Russ.).
"Vázquez-Sánchez M, Terrazas T, Grego-Valencia D, Arias S. 2017. Growth form and wood evolution in the tribe Cacteae (Cactaceae). Willdenowia 47: 49–67."
Wallace GD. 1986. Wood Anatomy of Cassiope (Ericaceae). Aliso 11: 393–415.
Wheat D. 1977. Successive cambia in the stem of Phytolacca dioica. American Journal of Botany 64: 1209–1217. 
Wilson CL. 1924. Medullary Bundle in Relation to Primary Vascular System in Chenopodiaceae and Amaranthaceae. Botanical Gazette 78: 175–199.
"Yang C, Yang X, Zhang X, et al. 2019. Anatomical structures of alligator weed (Alternanthera philoxeroides) suggest it is well adapted to the aquatic–terrestrial transition zone. Flora: Morphology, Distribution, Functional Ecology of Plants 253: 27–34."
"Yarrow GL, Popham RA. 1981. The Ontogeny of the Primary Thickening Meristem of Atriplex hortensis L. (Chenopodiaceae). American Journal of Botany 68: 1042."
"Yoshikawa RCS, Angyalossy V, Soffiatti P. 2004. Stem and root anatomy of Melocactus bahiensis and M. concinnus (Cactaceae, Subfamily Cactoideae, Tribe Cereeae). Revista de Biologia Neotropical 1: 11–22."
"Zavatin DA, Ramos R, Prado J, Castillo AQ, Fernandes MG, Boanares D, Ferraz JR, Santos TV. 2026. Portulaca abscondita (Portulacaceae, Caryophyllales), a new microendemic species from Monte Azul, Minas Gerais, Brazil. Nordic Journal of Botany, Jun:e05223."
"Zumaya-Mendoza S, Aguilar-Rodríguez S, Yáñez-Espinosa L, Terrazas T. 2019. Stem anatomy diversity in Iresine (Amaranthaceae s.l.): an ecological interpretation. Revista Brasileira de Botanica 42: 329–344."
